# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5162
# Longitude (positive East, ISO 19115): 13.3777
# Altitude (m): 36.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2023-10-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-09-19T00:00:00.0/2022-09-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T01:00:00.0/2022-09-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T02:00:00.0/2022-09-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T03:00:00.0/2022-09-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T04:00:00.0/2022-09-19T05:00:00.0;1.6261;0.3885;0.0260;0.3625;0.0000;0.3885;0.0260;0.3625;0.0000;0.9417
2022-09-19T05:00:00.0/2022-09-19T06:00:00.0;133.2592;62.3665;32.3732;29.9933;272.3864;62.0138;31.8561;30.1577;269.4116;0.5917
2022-09-19T06:00:00.0/2022-09-19T07:00:00.0;339.6286;209.1044;146.6638;62.4405;572.8707;99.9599;16.4692;83.4907;76.4130;1.0000
2022-09-19T07:00:00.0/2022-09-19T08:00:00.0;524.7237;361.8412;283.8689;77.9723;727.4653;56.0248;0.0006;56.0242;0.0013;1.0000
2022-09-19T08:00:00.0/2022-09-19T09:00:00.0;675.9000;492.3778;407.4397;84.9381;812.9289;162.0371;14.6628;147.3743;27.2659;1.0000
2022-09-19T09:00:00.0/2022-09-19T10:00:00.0;782.8250;585.5103;495.6687;89.8415;854.8019;388.2560;140.7152;247.5408;244.8891;1.0000
2022-09-19T10:00:00.0/2022-09-19T11:00:00.0;838.1830;632.9814;538.1678;94.8136;867.0013;82.9631;1.3746;81.5885;2.2555;1.0000
2022-09-19T11:00:00.0/2022-09-19T12:00:00.0;838.1746;632.1229;534.9219;97.2010;861.7711;288.6553;48.5442;240.1111;78.8074;1.0000
2022-09-19T12:00:00.0/2022-09-19T13:00:00.0;782.7765;583.3500;487.6804;95.6697;841.0748;107.6208;8.1487;99.4721;13.4979;1.0000
2022-09-19T13:00:00.0/2022-09-19T14:00:00.0;675.7433;490.6030;400.9036;89.6994;800.2950;86.1524;0.0535;86.0989;0.1109;1.0000
2022-09-19T14:00:00.0/2022-09-19T15:00:00.0;524.3512;361.5374;282.4270;79.1103;724.6692;76.7287;0.0070;76.7217;0.0193;1.0000
2022-09-19T15:00:00.0/2022-09-19T16:00:00.0;338.9016;210.4367;150.1818;60.2548;589.6593;50.5318;0.1761;50.3557;0.9620;1.0000
2022-09-19T16:00:00.0/2022-09-19T17:00:00.0;132.0187;63.2533;35.0921;28.1612;299.2737;53.1569;17.4354;35.7215;183.5079;0.9083
2022-09-19T17:00:00.0/2022-09-19T18:00:00.0;1.4140;0.3424;0.0292;0.3132;0.0000;0.3424;0.0292;0.3132;0.0000;0.9417
2022-09-19T18:00:00.0/2022-09-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T19:00:00.0/2022-09-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T20:00:00.0/2022-09-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T21:00:00.0/2022-09-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T22:00:00.0/2022-09-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-19T23:00:00.0/2022-09-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T00:00:00.0/2022-09-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T01:00:00.0/2022-09-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T02:00:00.0/2022-09-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T03:00:00.0/2022-09-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T04:00:00.0/2022-09-20T05:00:00.0;0.9621;0.2280;0.0157;0.2123;0.0000;0.2280;0.0157;0.2123;0.0000;0.9583
2022-09-20T05:00:00.0/2022-09-20T06:00:00.0;127.3544;61.6693;34.5837;27.0855;299.7630;61.5536;34.2998;27.2539;298.0868;0.5917
2022-09-20T06:00:00.0/2022-09-20T07:00:00.0;333.7822;211.1516;154.7440;56.4075;616.5921;174.6798;68.4733;106.2064;279.4711;1.0000
2022-09-20T07:00:00.0/2022-09-20T08:00:00.0;518.8397;363.8983;292.1459;71.7524;758.0170;359.6733;282.1078;77.5654;727.3916;1.0000
2022-09-20T08:00:00.0/2022-09-20T09:00:00.0;669.8853;493.3625;413.0190;80.3435;832.1050;493.3625;413.0190;80.3435;832.1050;1.0000
2022-09-20T09:00:00.0/2022-09-20T10:00:00.0;776.5953;584.7626;496.9011;87.8615;864.3590;584.7626;496.9011;87.8615;864.3590;1.0000
2022-09-20T10:00:00.0/2022-09-20T11:00:00.0;831.6687;630.2186;534.5459;95.6728;868.4131;511.9168;259.1908;252.7260;423.6482;1.0000
2022-09-20T11:00:00.0/2022-09-20T12:00:00.0;831.3259;627.1555;526.3842;100.7714;855.4520;217.5191;8.9441;208.5750;14.5263;1.0000
2022-09-20T12:00:00.0/2022-09-20T13:00:00.0;775.5665;577.4092;479.2823;98.1270;834.8058;422.4247;128.5881;293.8366;225.2084;1.0000
2022-09-20T13:00:00.0/2022-09-20T14:00:00.0;668.1698;485.1682;397.4529;87.7153;802.9949;330.8813;94.7603;236.1210;194.3513;1.0000
2022-09-20T14:00:00.0/2022-09-20T15:00:00.0;516.4368;356.9827;283.2297;73.7530;738.6367;287.1879;118.3202;168.8677;308.1899;1.0000
2022-09-20T15:00:00.0/2022-09-20T16:00:00.0;330.6925;206.2718;151.0162;55.2556;607.7072;153.5840;55.2656;98.3183;205.1168;1.0000
2022-09-20T16:00:00.0/2022-09-20T17:00:00.0;123.5809;59.2668;33.8265;25.4403;300.2158;32.8792;4.3181;28.5611;71.9932;0.9083
2022-09-20T17:00:00.0/2022-09-20T18:00:00.0;0.6133;0.1401;0.0086;0.1315;0.0000;0.1401;0.0086;0.1315;0.0000;0.9583
2022-09-20T18:00:00.0/2022-09-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T19:00:00.0/2022-09-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T20:00:00.0/2022-09-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T21:00:00.0/2022-09-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T22:00:00.0/2022-09-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-20T23:00:00.0/2022-09-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T00:00:00.0/2022-09-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T01:00:00.0/2022-09-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T02:00:00.0/2022-09-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T03:00:00.0/2022-09-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T04:00:00.0/2022-09-21T05:00:00.0;0.4896;0.1128;0.0083;0.1045;0.0000;0.0691;0.0002;0.0689;0.0000;0.9667
2022-09-21T05:00:00.0/2022-09-21T06:00:00.0;121.4233;59.3830;35.0164;24.3666;315.9354;36.4921;1.0132;35.4789;8.5459;0.5917
2022-09-21T06:00:00.0/2022-09-21T07:00:00.0;327.9004;207.4713;155.4993;51.9719;631.5114;116.7559;13.8429;102.9130;66.6104;1.0000
2022-09-21T07:00:00.0/2022-09-21T08:00:00.0;512.9124;358.7250;291.6046;67.1204;765.9444;201.4681;31.2767;170.1914;76.2068;1.0000
2022-09-21T08:00:00.0/2022-09-21T09:00:00.0;663.8209;486.9662;410.4060;76.5602;834.9255;295.7096;73.8967;221.8130;155.2516;1.0000
2022-09-21T09:00:00.0/2022-09-21T10:00:00.0;770.3118;578.5026;496.3505;82.1521;870.8286;462.1533;269.0021;193.1512;464.9419;1.0000
2022-09-21T10:00:00.0/2022-09-21T11:00:00.0;825.0991;625.2069;540.3732;84.8337;885.3340;525.4431;352.3289;173.1141;579.8952;1.0000
2022-09-21T11:00:00.0/2022-09-21T12:00:00.0;824.4228;623.4839;538.3143;85.1696;882.6884;409.6814;175.9487;233.7327;286.4848;1.0000
2022-09-21T12:00:00.0/2022-09-21T13:00:00.0;768.3055;574.0767;490.7927;83.2840;863.3401;332.0876;64.4070;267.6806;115.3248;1.0000
2022-09-21T13:00:00.0/2022-09-21T14:00:00.0;660.5510;480.9944;402.3575;78.6369;822.5855;411.2705;270.4482;140.8223;551.9467;1.0000
2022-09-21T14:00:00.0/2022-09-21T15:00:00.0;508.4847;351.8143;282.0435;69.7709;747.0796;326.3475;235.6642;90.6834;636.3681;1.0000
2022-09-21T15:00:00.0/2022-09-21T16:00:00.0;322.4546;200.3323;146.4219;53.9104;603.6827;200.3323;146.4219;53.9104;603.6827;1.0000
2022-09-21T16:00:00.0/2022-09-21T17:00:00.0;115.1242;54.4055;30.3529;24.0526;278.3569;54.4055;30.3529;24.0526;278.3569;0.9083
2022-09-21T17:00:00.0/2022-09-21T18:00:00.0;0.1417;0.0303;0.0024;0.0280;0.0000;0.0303;0.0024;0.0280;0.0000;0.9750
2022-09-21T18:00:00.0/2022-09-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T19:00:00.0/2022-09-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T20:00:00.0/2022-09-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T21:00:00.0/2022-09-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T22:00:00.0/2022-09-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-21T23:00:00.0/2022-09-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T00:00:00.0/2022-09-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T01:00:00.0/2022-09-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T02:00:00.0/2022-09-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T03:00:00.0/2022-09-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T04:00:00.0/2022-09-22T05:00:00.0;0.1640;0.0362;0.0021;0.0342;0.0000;0.0362;0.0021;0.0342;0.0000;0.9833
2022-09-22T05:00:00.0/2022-09-22T06:00:00.0;115.4667;58.2004;35.9242;22.2762;335.3075;58.2004;35.9242;22.2762;335.3075;0.5917
2022-09-22T06:00:00.0/2022-09-22T07:00:00.0;321.9838;208.7938;161.1265;47.6673;667.0493;208.7938;161.1265;47.6673;667.0493;1.0000
2022-09-22T07:00:00.0/2022-09-22T08:00:00.0;506.9425;362.1740;301.4903;60.6837;801.7770;362.1740;301.4903;60.6837;801.7770;1.0000
2022-09-22T08:00:00.0/2022-09-22T09:00:00.0;657.7079;492.0634;423.8427;68.2207;870.7852;492.0634;423.8427;68.2207;870.7852;1.0000
2022-09-22T09:00:00.0/2022-09-22T10:00:00.0;763.9758;584.6431;510.9412;73.7019;904.4141;584.6431;510.9412;73.7019;904.4141;1.0000
2022-09-22T10:00:00.0/2022-09-22T11:00:00.0;818.4756;631.8908;553.7543;78.1364;915.1185;527.6674;355.2002;172.4672;589.8511;1.0000
2022-09-22T11:00:00.0/2022-09-22T12:00:00.0;817.4672;630.2285;549.8379;80.3906;909.7555;367.4828;80.2633;287.2195;133.5867;1.0000
2022-09-22T12:00:00.0/2022-09-22T13:00:00.0;760.9957;579.7739;499.4151;80.3588;887.4120;352.7586;85.8847;266.8739;151.6216;1.0000
2022-09-22T13:00:00.0/2022-09-22T14:00:00.0;652.8893;484.4943;407.1988;77.2954;842.6543;371.7427;191.4878;180.2549;401.3977;1.0000
2022-09-22T14:00:00.0/2022-09-22T15:00:00.0;500.4979;352.4686;282.8280;69.6406;761.3295;306.9729;205.2506;101.7223;550.8765;1.0000
2022-09-22T15:00:00.0/2022-09-22T16:00:00.0;314.1912;198.3015;144.5867;53.7149;611.7015;140.3662;43.4707;96.8954;163.9892;1.0000
2022-09-22T16:00:00.0/2022-09-22T17:00:00.0;106.6336;51.1287;28.4112;22.7175;270.5946;41.2829;6.2547;35.0282;82.8155;0.9167
2022-09-22T17:00:00.0/2022-09-22T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T18:00:00.0/2022-09-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T19:00:00.0/2022-09-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T20:00:00.0/2022-09-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T21:00:00.0/2022-09-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T22:00:00.0/2022-09-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-22T23:00:00.0/2022-09-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T00:00:00.0/2022-09-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T01:00:00.0/2022-09-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T02:00:00.0/2022-09-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T03:00:00.0/2022-09-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T04:00:00.0/2022-09-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T05:00:00.0/2022-09-23T06:00:00.0;109.4854;51.7557;27.9912;23.7645;263.0980;45.7854;18.9274;26.8580;177.4003;0.5917
2022-09-23T06:00:00.0/2022-09-23T07:00:00.0;316.0335;196.5378;139.8922;56.6455;588.8821;190.4020;130.2070;60.1950;543.5163;1.0000
2022-09-23T07:00:00.0/2022-09-23T08:00:00.0;500.9311;346.6302;269.5457;77.0845;725.5571;315.2362;202.9464;112.2899;551.7604;1.0000
2022-09-23T08:00:00.0/2022-09-23T09:00:00.0;651.5474;473.7549;382.3250;91.4299;793.3135;414.9711;233.3019;181.6691;485.7073;1.0000
2022-09-23T09:00:00.0/2022-09-23T10:00:00.0;757.5887;563.6594;460.0218;103.6376;821.6662;486.0012;256.7435;229.2576;459.3561;1.0000
2022-09-23T10:00:00.0/2022-09-23T11:00:00.0;811.8001;608.2569;493.1578;115.0991;822.1720;495.5606;209.5730;285.9876;349.7372;1.0000
2022-09-23T11:00:00.0/2022-09-23T12:00:00.0;810.4609;603.9982;480.8389;123.1593;802.8627;464.6384;152.5027;312.1357;254.9888;1.0000
2022-09-23T12:00:00.0/2022-09-23T13:00:00.0;753.6395;550.9164;424.8497;126.0667;762.4789;449.7810;187.5700;262.2110;336.6405;1.0000
2022-09-23T13:00:00.0/2022-09-23T14:00:00.0;645.1877;453.3067;331.4262;121.8805;693.7577;406.8232;226.2675;180.5558;482.4756;1.0000
2022-09-23T14:00:00.0/2022-09-23T15:00:00.0;492.4792;320.3899;212.8692;107.5206;580.9131;295.6400;168.7735;126.8666;449.2048;1.0000
2022-09-23T15:00:00.0/2022-09-23T16:00:00.0;305.9055;170.3055;93.9462;76.3593;403.6029;143.5593;45.3969;98.1624;194.9696;1.0000
2022-09-23T16:00:00.0/2022-09-23T17:00:00.0;98.3604;39.0056;13.0905;25.9151;123.4367;34.8141;5.3866;29.4275;62.7937;0.9250
2022-09-23T17:00:00.0/2022-09-23T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T18:00:00.0/2022-09-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T19:00:00.0/2022-09-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T20:00:00.0/2022-09-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T21:00:00.0/2022-09-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T22:00:00.0/2022-09-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-23T23:00:00.0/2022-09-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T00:00:00.0/2022-09-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T01:00:00.0/2022-09-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T02:00:00.0/2022-09-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T03:00:00.0/2022-09-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T04:00:00.0/2022-09-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T05:00:00.0/2022-09-24T06:00:00.0;103.5099;36.6795;8.7619;27.9176;79.4877;22.0080;0.0459;21.9621;0.3119;0.6000
2022-09-24T06:00:00.0/2022-09-24T07:00:00.0;310.0504;156.2717;69.0789;87.1927;291.3815;92.8842;12.8515;80.0327;59.0753;1.0000
2022-09-24T07:00:00.0/2022-09-24T08:00:00.0;494.8791;296.6412;164.6697;131.9715;447.0804;172.2710;52.0618;120.2093;135.3596;1.0000
2022-09-24T08:00:00.0/2022-09-24T09:00:00.0;645.3408;421.0477;258.8260;162.2217;541.8690;135.9239;17.4246;118.4993;34.9895;1.0000
2022-09-24T09:00:00.0/2022-09-24T10:00:00.0;751.1521;512.4379;333.3012;179.1366;600.4093;241.9722;11.9681;230.0042;21.7471;1.0000
2022-09-24T10:00:00.0/2022-09-24T11:00:00.0;805.0742;561.0327;376.6945;184.3382;633.5366;154.9009;0.6022;154.2987;1.0133;1.0000
2022-09-24T11:00:00.0/2022-09-24T12:00:00.0;803.4063;561.2533;380.1948;181.0585;640.8045;293.9733;30.8948;263.0785;52.1852;1.0000
2022-09-24T12:00:00.0/2022-09-24T13:00:00.0;746.2393;515.0721;347.5222;167.5498;630.5038;230.3850;8.1190;222.2659;14.6550;1.0000
2022-09-24T13:00:00.0/2022-09-24T14:00:00.0;637.4489;427.1236;283.7156;143.4079;601.9486;216.1684;12.3785;203.7898;26.6084;1.0000
2022-09-24T14:00:00.0/2022-09-24T15:00:00.0;484.4317;304.5764;192.0650;112.5114;534.1188;165.7990;11.2750;154.5240;31.2347;1.0000
2022-09-24T15:00:00.0/2022-09-24T16:00:00.0;297.6006;161.6118;87.0340;74.5777;384.0435;119.9995;28.9395;91.0601;142.4792;1.0000
2022-09-24T16:00:00.0/2022-09-24T17:00:00.0;90.4087;34.9415;11.3750;23.5665;111.9254;31.8638;5.1614;26.7024;60.7336;0.9417
2022-09-24T17:00:00.0/2022-09-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T18:00:00.0/2022-09-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T19:00:00.0/2022-09-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T20:00:00.0/2022-09-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T21:00:00.0/2022-09-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T22:00:00.0/2022-09-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-24T23:00:00.0/2022-09-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T00:00:00.0/2022-09-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T01:00:00.0/2022-09-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T02:00:00.0/2022-09-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T03:00:00.0/2022-09-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T04:00:00.0/2022-09-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-09-25T05:00:00.0/2022-09-25T06:00:00.0;97.6646;39.8854;15.5104;24.3750;149.7535;5.4050;0.0000;5.4050;0.0000;0.6167
2022-09-25T06:00:00.0/2022-09-25T07:00:00.0;304.0353;171.2830;101.2772;70.0058;439.6816;55.8068;1.1001;54.7067;3.9241;1.0000
2022-09-25T07:00:00.0/2022-09-25T08:00:00.0;488.7877;316.8327;217.0528;99.7799;598.3184;150.0018;10.7809;139.2209;28.3940;1.0000
2022-09-25T08:00:00.0/2022-09-25T09:00:00.0;639.0891;442.6090;323.2645;119.3445;684.2368;187.8691;6.0583;181.8108;12.1979;1.0000
2022-09-25T09:00:00.0/2022-09-25T10:00:00.0;744.6674;531.1292;394.2313;136.8979;717.2029;335.8913;74.2374;261.6539;133.1051;1.0000
2022-09-25T10:00:00.0/2022-09-25T11:00:00.0;798.2997;573.6988;420.4769;153.2220;713.6752;479.0193;202.0048;277.0145;342.7385;1.0000
2022-09-25T11:00:00.0/2022-09-25T12:00:00.0;796.3054;567.8741;404.1304;163.7438;687.5058;404.5850;112.8971;291.6879;191.7325;1.0000
2022-09-25T12:00:00.0/2022-09-25T13:00:00.0;738.7975;515.5709;353.5273;162.0436;647.9645;457.6750;239.3722;218.3028;438.5796;1.0000
2022-09-25T13:00:00.0/2022-09-25T14:00:00.0;629.6754;421.3586;274.5821;146.7765;589.5046;299.1034;55.6287;243.4747;119.0269;1.0000
2022-09-25T14:00:00.0/2022-09-25T15:00:00.0;476.3584;293.1958;172.7592;120.4366;487.4688;213.7001;39.4858;174.2142;115.3731;1.0000
